"ORACLEDUMP	|SETID	TREE_NODE	UBC_TABLE_NUM	EFFDT	UBC_ROLL_UP	UBC_PRES	UBC_CAMPUS	UBC_DVC	UBC_VP	UBC_AVP	UBC_FAC	UBC_DEPT	UBC_SUBDEPT	UBC_SUBLOC	UBC_SUBUNIT	UBC_TREE_NODE_DESC	UBC_ROLL_UP_DESCR	UBC_PRES_DESCR	UBC_CAMPUS_DESCR	UBC_DVC_DESCR	UBC_VP_DESCR	UBC_AVP_DESCR	UBC_FAC_DESCR	UBC_DEPT_DESCR	UBC_SUBDEPT_DESCR	UBC_SUBLOC_DESCR	UBC_SUBUNIT_DESCR",,,,,,,,,,,,,,,,,,,,,,,,,,
UBC01,ANSO,1,1/1/2014 0:00,ARTF,PROF,VCVR,PROF,VPAC,VPAC,ARTF,ANSO,ANSO,ANSO,ANSO,(i)Anthropology & Sociology,Faculty of Arts,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Arts,(i)Anthropology & Sociology,(i)Anthropology & Sociology,(i)Anthropology & Sociology,(i)Anthropology & Sociology
UBC01,ANTH,1,1/1/2014 0:00,ARTF,PROF,VCVR,PROF,VPAC,VPAC,ARTF,ANTH,ANTH,ANTH,ANTH,Anthropology,Faculty of Arts,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Arts,Anthropology,Anthropology,Anthropology,Anthropology
UBC01,APBI,1,1/1/2014 0:00,AGSF,PROF,VCVR,PROF,VPAC,VPAC,AGSF,APBI,APBI,APBI,APBI,Applied Biology,Faculty of Land & Food Systems,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Land & Food Systems,Applied Biology,Applied Biology,Applied Biology,Applied Biology
UBC01,APET,1,1/1/2014 0:00,MEDF,PROF,VCVR,PROF,VPAC,VPAC,MEDF,SPPH,APET,APET,APET,"W.M.Young Ctr, Applied Ethics",Faculty of Medicine,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Medicine,"Popultn&PublicHealth,Schoolof","W.M.Young Ctr, Applied Ethics","W.M.Young Ctr, Applied Ethics","W.M.Young Ctr, Applied Ethics"
UBC01,APRG,1,1/1/2014 0:00,VPSS,PROF,VCVR,PROF,VPSS,AVER,AVER,STSS,SDAS,DRCE,APRG,Access Prg,VP Students,Office of the President,UBC - Vancouver,Office of the President,VP Students,Assoc. VP Enrolment Serv& Regi,Assoc. VP Enrolment Serv& Regi,Student Development & Services,Senior Directors Office SD&S,Access and Diversity,Access Prg
UBC01,APSD,1,1/1/2014 0:00,APSF,PROF,VCVR,PROF,VPAC,VPAC,APSF,APSD,APSD,APSD,APSD,"Applied Science, Deans Office",Faculty of Applied Science,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Applied Science,"Applied Science, Deans Office","Applied Science, Deans Office","Applied Science, Deans Office","Applied Science, Deans Office"
UBC01,APSF,1,1/1/2014 0:00,APSF,PROF,VCVR,PROF,VPAC,VPAC,APSF,APSF,APSF,APSF,APSF,Faculty of Applied Science,Faculty of Applied Science,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Applied Science,Faculty of Applied Science,Faculty of Applied Science,Faculty of Applied Science,Faculty of Applied Science
UBC01,AQUA,1,1/1/2014 0:00,VPSS,PROF,VCVR,PROF,VPSS,VPSS,VPSS,ATHL,AQUA,AQUA,AQUA,UBC Aquatic Centre,VP Students,Office of the President,UBC - Vancouver,Office of the President,VP Students,VP Students,VP Students,Athletics and Recreation,UBC Aquatic Centre,UBC Aquatic Centre,UBC Aquatic Centre
UBC01,ARCH,1,1/1/2014 0:00,APSF,PROF,VCVR,PROF,VPAC,VPAC,APSF,SALA,ARCH,ARCH,ARCH,"(i)Architecture, School of",Faculty of Applied Science,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Applied Science,Schl of Arch & Landscp Arch,"(i)Architecture, School of","(i)Architecture, School of","(i)Architecture, School of"
UBC01,ARCO,1,1/1/2014 0:00,ARTF,PROF,VCVR,PROF,VPAC,VPAC,ARTF,ARCO,ARCO,ARCO,ARCO,Arts Co-op,Faculty of Arts,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Arts,Arts Co-op,Arts Co-op,Arts Co-op,Arts Co-op
UBC01,ARDO,1,1/1/2014 0:00,ARTF,PROF,VCVR,PROF,VPAC,VPAC,ARTF,ARDO,ARDO,ARDO,ARDO,"Arts, Dean's Office",Faculty of Arts,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Arts,"Arts, Dean's Office","Arts, Dean's Office","Arts, Dean's Office","Arts, Dean's Office"
