"ORACLEDUMP	|SETID	DEPTID	EFFDT	EFF_STATUS	DESCR	DESCRSHORT	COMPANY	SETID_LOCATION	LOCATION	TAX_LOCATION_CD	MANAGER_ID	MANAGER_POSN	BUDGET_YR_END_DT	BUDGET_LVL	GL_EXPENSE	EEO4_FUNCTION	CAN_IND_SECTOR	ACCIDENT_INS	SI_ACCIDENT_NUM	HAZARD	ESTABID	RISKCD	GVT_DESCR40	GVT_SUB_AGENCY	GVT_PAR_LINE2	GVT_PAR_LINE3	GVT_PAR_LINE4	GVT_PAR_LINE5	GVT_PAR_DESCR2	GVT_PAR_DESCR3	GVT_PAR_DESCR4	GVT_PAR_DESCR5	FTE_EDIT_INDC	DEPT_TENURE_FLG	TL_DISTRIB_INFO	USE_BUDGETS	USE_ENCUMBRANCES	USE_DISTRIBUTION	BUDGET_DEPTID	HP_STATS_DEPT_CD	HP_STATS_FACULTY	MANAGER_NAME	ACCOUNTING_OWNER	COUNTRY_GRP	CLASS_UNIT_NZL	ORG_UNIT_AUS	WORK_SECTOR_AUS	APS_AGENT_CD_AUS	IND_COMMITTEE_BEL	NACE_CD_BEL	UBC_PORTFOLIO_CD	HP_STATS_SUBJ_CD	UBC_HR_PORTFOLIO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBC01,ADVG,4/1/1999 0:00,A,Arts Academic Advising,Acad.Adv.,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ADVG, , , , , , , , ,0, , ,4, ,2
UBC01,ADVN,1/1/1995 0:00,A,Advancement Services,Advn Srv,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ADVN, , , , , , , , ,0, , ,8, ,3
UBC01,ADVN,1/1/2009 0:00,A,Operations,Operations,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ADVN, , , , , , , , ,0, , ,8, ,3
UBC01,ADVN,6/1/2012 0:00,A,DAE Services,DAE Serv,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ADVN, , , , , , , , ,0, , ,8, ,3
UBC01,AGEC,01/01/1901 00:00:00,A,Agricultural Economics,Agri Econ,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AGEC, , , , , , , , ,0, , ,  , , 
UBC01,AGEC,1/1/2002 0:00,I,(i)Agricultural Economics,Agri Econ,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AGEC, , , , , , , , ,0, , ,  , , 
UBC01,AGRO,4/1/1999 0:00,A,Agroecology,AGRO,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AGRO, , , , , , , , ,0, , ,7,50399,2
UBC01,AGSF,01/01/1901 00:00:00,A,Faculty of AgriculturalScience,Agric Sci,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AGSF, , , , , , , , ,0, , ,  ,50399,2
UBC01,AGSF,1/1/2001 0:00,A,Faculty of Land & Food Systems,L&FS,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AGSF, , , , , , , , ,0, , ,7,50399,2
UBC01,AGSZ,4/1/1997 0:00,A,Agassiz Dairy Educ Rsch Ctr,Agassiz,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AGSZ, , , , , , , , ,0, , ,7,50310,2
UBC01,AHVA,1/1/2002 0:00,A,"ArtHistory,Visual Art & Theory",Art Histry,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AHVA, , , , , , , , ,0, , ,4,20300,2
UBC01,AIDS,9/1/2007 0:00,A,Division of AIDS,AIDS,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AIDS, , , , , , , , ,0, , ,1,70500,1
UBC01,ALLE,01/01/1901 00:00:00,A,Allergy and Immunology Unit,Allergy,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ALLE, , , , , , , , ,0, , ,1,71006,1
UBC01,ALMA,01/01/1901 00:00:00,A,Alma Mater Society,AMS,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ALMA, , , , , , , , ,0, , ,3, ,2
UBC01,ALRL,7/1/2005 0:00,A,Alumni Relations,Alumni Rel,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ALRL, , , , , , , , ,0, , ,8, ,3
UBC01,ALRL,10/1/2013 0:00,A,Alumni UBC,Alumni UBC,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ALRL, , , , , , , , ,0, , ,8, ,3
UBC01,ALUM,01/01/1901 00:00:00,A,Alumni Association,Alum Assoc,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ALUM, , , , , , , , ,0, , ,  , ,3
UBC01,ALUM,01/01/1902 00:00:00,A,Alumni Association,Alum Assoc,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ALUM, , , , , , , , ,0, , ,8, ,3
UBC01,AMPL,1/1/2003 0:00,A,Adv.Materials & Proc.Eng Lab,AMPEL,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AMPL, , , , , , , , ,0, , ,7, ,2
UBC01,ANAE,01/01/1901 00:00:00,A,Anaesthesiology,Anaesth,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ANAE, , , , , , , , ,0, , ,  ,70500,1
UBC01,ANAE,01/01/1902 00:00:00,A,Anaesthesia,Anaesthesi,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ANAE, , , , , , , , ,0, , ,1,70500,1
